posting_date,Item No_,Size,Color,Opening Inventory,Closing Inventory,Quantity,Sales,NetQuantity
2017-04-03,1073390,XL,10.0,-8.0,-8.0,0.0,2.0,2.0
2017-04-03,1073390,XXL,10.0,-13.0,-10.0,3.0,-1.0,2.0
2017-04-04,1070037,L,4.0,-97.0,-101.0,-4.0,3.0,-1.0
2017-04-04,1070047,XL,1.0,-168.0,-173.0,-5.0,3.0,-2.0
2017-04-04,1070048,M,1.0,-203.0,-209.0,-6.0,4.0,-2.0
2017-04-04,1070070,S,13.0,-247.0,-250.0,-3.0,2.0,-1.0
2017-04-04,1070074,L,2.0,128.0,125.0,-3.0,4.0,1.0
2017-04-04,1070074,XL,2.0,108.0,105.0,-3.0,2.0,-1.0
2017-04-04,1070077,XL,52.0,-185.0,-187.0,-2.0,3.0,1.0
2017-04-04,1070084,M,13.0,-187.0,-188.0,-1.0,2.0,1.0
2017-04-04,1070090,L,2.0,-909.0,-912.0,-3.0,2.0,-1.0
2017-04-04,1070091,L,52.0,-335.0,-336.0,-1.0,2.0,1.0
2017-04-04,1070159,M,59.0,-59.0,-61.0,-2.0,1.0,-1.0
2017-04-04,1070160,L,13.0,-169.0,-168.0,1.0,0.0,1.0
2017-04-04,1070210,L,10.0,-301.0,-304.0,-3.0,2.0,-1.0
2017-04-04,1070210,S,10.0,-185.0,-190.0,-5.0,6.0,1.0
2017-04-04,1070234,M,10.0,-670.0,-677.0,-7.0,8.0,1.0
2017-04-04,1070298,L,75.0,244.0,222.0,-22.0,23.0,1.0
2017-04-04,1070304,L,14.0,-190.0,-195.0,-5.0,3.0,-2.0
2017-04-04,1070392,XL,2.0,-69.0,-80.0,-11.0,3.0,-8.0
2017-04-04,1070494,L,2.0,-100.0,-100.0,0.0,1.0,1.0
2017-04-04,1070498,L,4.0,-286.0,-284.0,2.0,1.0,3.0
2017-04-04,1070516,M,14.0,-204.0,-205.0,-1.0,0.0,-1.0
2017-04-04,1070519,XL,10.0,-57.0,-59.0,-2.0,1.0,-1.0
2017-04-04,1070520,L,10.0,-229.0,-233.0,-4.0,5.0,1.0
2017-04-04,1070528,XS,4.0,-191.0,-193.0,-2.0,3.0,1.0
2017-04-04,1070539,XL,13.0,-212.0,-215.0,-3.0,2.0,-1.0
2017-04-04,1070545,L,13.0,-214.0,-216.0,-2.0,3.0,1.0
2017-04-04,1070570,L,13.0,-180.0,-180.0,0.0,-1.0,-1.0
2017-04-04,1070572,L,51.0,-2.0,-4.0,-2.0,1.0,-1.0
2017-04-04,1070572,M,51.0,-3.0,-6.0,-3.0,2.0,-1.0
2017-04-04,1070572,XL,51.0,-2.0,-4.0,-2.0,1.0,-1.0
2017-04-04,1070663,L,54.0,-307.0,-308.0,-1.0,2.0,1.0
2017-04-04,1070852,S,10.0,-137.0,-142.0,-5.0,6.0,1.0
2017-04-04,1070870,L,76.0,-206.0,-205.0,1.0,0.0,1.0
2017-04-04,1070881,L,1.0,-100.0,-104.0,-4.0,3.0,-1.0
2017-04-04,1070883,M,10.0,-207.0,-214.0,-7.0,8.0,1.0
2017-04-04,1070883,XL,10.0,-100.0,-104.0,-4.0,3.0,-1.0
2017-04-04,1070891,M,13.0,-138.0,-141.0,-3.0,4.0,1.0
2017-04-04,1070898,L,13.0,-90.0,-91.0,-1.0,2.0,1.0
2017-04-04,1071032,XS,19.0,-12.0,-14.0,-2.0,1.0,-1.0
2017-04-04,1071038,M,54.0,-309.0,-308.0,1.0,1.0,2.0
2017-04-04,1071115,XXL,13.0,-157.0,-161.0,-4.0,5.0,1.0
2017-04-04,1071117,L,13.0,-365.0,-369.0,-4.0,5.0,1.0
2017-04-04,1071118,L,10.0,-33.0,-35.0,-2.0,1.0,-1.0
2017-04-04,1071118,L,13.0,-95.0,-95.0,0.0,2.0,2.0
2017-04-04,1071118,M,10.0,-38.0,-40.0,-2.0,1.0,-1.0
2017-04-04,1071118,M,13.0,-98.0,-98.0,0.0,2.0,2.0
2017-04-04,1071118,XL,13.0,-73.0,-75.0,-2.0,3.0,1.0
2017-04-04,1071118,XXL,13.0,-64.0,-67.0,-3.0,4.0,1.0
2017-04-04,1071130,M,10.0,-817.0,-828.0,-11.0,12.0,1.0
2017-04-04,1071213,S,10.0,-25.0,-25.0,0.0,-1.0,-1.0
2017-04-04,1071224,L,90.0,-176.0,-179.0,-3.0,2.0,-1.0
2017-04-04,1071237,M,10.0,-347.0,-349.0,-2.0,3.0,1.0
2017-04-04,1071278,L,14.0,-202.0,-208.0,-6.0,4.0,-2.0
2017-04-04,1071305,M,4.0,-200.0,-212.0,-12.0,11.0,-1.0
2017-04-04,1071308,M,10.0,-153.0,-154.0,-1.0,3.0,2.0
2017-04-04,1071308,XL,10.0,-78.0,-82.0,-4.0,5.0,1.0
2017-04-04,1071343,L,10.0,-179.0,-181.0,-2.0,1.0,-1.0
2017-04-04,1071343,M,10.0,-326.0,-332.0,-6.0,5.0,-1.0
2017-04-04,1071343,S,10.0,-328.0,-331.0,-3.0,2.0,-1.0
2017-04-04,1071343,XL,10.0,-26.0,-31.0,-5.0,4.0,-1.0
2017-04-04,1071343,XS,10.0,-168.0,-170.0,-2.0,1.0,-1.0
2017-04-04,1071410,XS,76.0,-419.0,-426.0,-7.0,6.0,-1.0
2017-04-04,1071413,S,10.0,-81.0,-81.0,0.0,1.0,1.0
2017-04-04,1071579,S,10.0,-388.0,-387.0,1.0,0.0,1.0
2017-04-04,1071748,XL,33.0,-61.0,-62.0,-1.0,2.0,1.0
2017-04-04,1071819,S,10.0,-566.0,-569.0,-3.0,1.0,-2.0
2017-04-04,1071964,L,32.0,-18.0,-19.0,-1.0,2.0,1.0
2017-04-04,1072023,L,51.0,-62.0,-73.0,-11.0,1.0,-10.0
2017-04-04,1072023,M,51.0,-77.0,-79.0,-2.0,12.0,10.0
2017-04-04,1072213,M,16.0,-277.0,-286.0,-9.0,10.0,1.0
2017-04-04,1072214,XL,10.0,-184.0,-189.0,-5.0,6.0,1.0
2017-04-04,1072215,XL,2.0,-133.0,-130.0,3.0,-2.0,1.0
2017-04-04,1072328,L,1.0,-193.0,-197.0,-4.0,3.0,-1.0
2017-04-04,1072606,M,10.0,-97.0,-106.0,-9.0,3.0,-6.0
2017-04-04,1072619,S,54.0,-77.0,-84.0,-7.0,8.0,1.0
2017-04-04,1072619,XL,54.0,-122.0,-128.0,-6.0,7.0,1.0
2017-04-04,1072656,XL,34.0,-13.0,-16.0,-3.0,2.0,-1.0
2017-04-04,1072662,S,10.0,-151.0,-154.0,-3.0,4.0,1.0
2017-04-04,1072736,L,52.0,-132.0,-131.0,1.0,0.0,1.0
2017-04-04,1072736,M,52.0,-194.0,-198.0,-4.0,3.0,-1.0
2017-04-04,1072818,XS,18.0,-429.0,-429.0,0.0,1.0,1.0
2017-04-04,1072824,M,36.0,-382.0,-388.0,-6.0,5.0,-1.0
2017-04-04,1072911,M,10.0,-156.0,-157.0,-1.0,2.0,1.0
2017-04-04,1072911,S,10.0,-80.0,-83.0,-3.0,2.0,-1.0
2017-04-04,1073156,S,10.0,390.0,387.0,-3.0,4.0,1.0
2017-04-04,1073390,L,10.0,-22.0,-24.0,-2.0,3.0,1.0
2017-04-04,1073390,M,10.0,-20.0,-26.0,-6.0,7.0,1.0
2017-04-04,1073390,S,10.0,-17.0,-22.0,-5.0,6.0,1.0
2017-04-04,1073390,XL,10.0,-8.0,-9.0,-1.0,2.0,1.0
2017-04-04,1073390,XXL,10.0,-10.0,-13.0,-3.0,4.0,1.0
2017-04-05,1070104,M,19.0,-48.0,-49.0,-1.0,2.0,1.0
2017-04-05,1070105,M,14.0,-53.0,-53.0,0.0,1.0,1.0
2017-04-05,1070206,XL,34.0,-171.0,-173.0,-2.0,3.0,1.0
2017-04-05,1070218,M,13.0,-269.0,-270.0,-1.0,0.0,-1.0
2017-04-05,1070304,S,14.0,-182.0,-187.0,-5.0,4.0,-1.0
2017-04-05,1070313,XS,10.0,-464.0,-464.0,0.0,1.0,1.0
2017-04-05,1070528,XS,4.0,-193.0,-192.0,1.0,0.0,1.0
2017-04-05,1070539,L,13.0,-291.0,-293.0,-2.0,3.0,1.0
2017-04-05,1070545,L,13.0,-216.0,-219.0,-3.0,2.0,-1.0
2017-04-05,1070547,L,13.0,-339.0,-337.0,2.0,1.0,3.0
2017-04-05,1070854,L,10.0,-54.0,-60.0,-6.0,7.0,1.0
2017-04-05,1070854,M,10.0,-95.0,-98.0,-3.0,5.0,2.0
2017-04-05,1070854,S,10.0,-84.0,-86.0,-2.0,3.0,1.0
2017-04-05,1070854,XL,10.0,-61.0,-64.0,-3.0,4.0,1.0
2017-04-05,1070883,S,10.0,-166.0,-166.0,0.0,1.0,1.0
2017-04-05,1070883,XS,10.0,-123.0,-125.0,-2.0,1.0,-1.0
2017-04-05,1070890,S,15.0,-89.0,-91.0,-2.0,4.0,2.0
2017-04-05,1071038,M,54.0,-308.0,-310.0,-2.0,1.0,-1.0
2017-04-05,1071039,XL,13.0,-156.0,-154.0,2.0,-1.0,1.0
2017-04-05,1071041,M,99.0,-254.0,-260.0,-6.0,5.0,-1.0
2017-04-05,1071118,M,13.0,-98.0,-97.0,1.0,2.0,3.0
2017-04-05,1071130,XL,10.0,-451.0,-447.0,4.0,-5.0,-1.0
2017-04-05,1071130,XS,10.0,-265.0,-266.0,-1.0,2.0,1.0
2017-04-05,1071130,XXL,10.0,-287.0,-288.0,-1.0,2.0,1.0
2017-04-05,1071134,L,13.0,-326.0,-319.0,7.0,0.0,7.0
2017-04-05,1071162,L,2.0,-221.0,-220.0,1.0,0.0,1.0
2017-04-05,1071244,XXL,10.0,-70.0,-72.0,-2.0,3.0,1.0
2017-04-05,1071255,XL,10.0,-105.0,-102.0,3.0,-2.0,1.0
2017-04-05,1071271,L,30.0,-138.0,-138.0,0.0,1.0,1.0
2017-04-05,1071316,S,52.0,-71.0,-74.0,-3.0,4.0,1.0
2017-04-05,1071339,S,16.0,-66.0,-69.0,-3.0,2.0,-1.0
2017-04-05,1071394,L,2.0,-122.0,-127.0,-5.0,6.0,1.0
2017-04-05,1071394,S,2.0,-119.0,-124.0,-5.0,6.0,1.0
2017-04-05,1071395,L,10.0,-313.0,-317.0,-4.0,3.0,-1.0
2017-04-05,1071395,S,10.0,-301.0,-311.0,-10.0,9.0,-1.0
2017-04-05,1071410,L,76.0,-399.0,-404.0,-5.0,3.0,-2.0
2017-04-05,1071815,XL,21.0,-126.0,-126.0,0.0,1.0,1.0
2017-04-05,1071817,XL,13.0,-150.0,-151.0,-1.0,2.0,1.0
2017-04-05,1072435,XL,10.0,-73.0,-71.0,2.0,-1.0,1.0
2017-04-05,1072732,M,16.0,-86.0,-88.0,-2.0,3.0,1.0
2017-04-05,1072818,S,18.0,-629.0,-631.0,-2.0,1.0,-1.0
2017-04-05,1072824,XL,36.0,-194.0,-198.0,-4.0,5.0,1.0
2017-04-05,1072911,M,10.0,-157.0,-158.0,-1.0,2.0,1.0
2017-04-05,1072915,XS,10.0,-142.0,-148.0,-6.0,4.0,-2.0
2017-04-05,1073121,S,10.0,49.0,49.0,0.0,1.0,1.0
2017-04-05,1073247,L,10.0,223.0,218.0,-5.0,6.0,1.0
2017-04-05,1073256,S,34.0,49.0,48.0,-1.0,2.0,1.0
2017-04-06,1067455,L,52.0,200.0,198.0,-2.0,1.0,-1.0
2017-04-06,1070218,M,13.0,-270.0,-270.0,0.0,2.0,2.0
2017-04-06,1070303,L,10.0,-393.0,-395.0,-2.0,1.0,-1.0
2017-04-06,1070326,M,14.0,-124.0,-126.0,-2.0,1.0,-1.0
2017-04-06,1070488,M,52.0,-226.0,-223.0,3.0,-2.0,1.0
2017-04-06,1070488,XXL,52.0,-238.0,-239.0,-1.0,2.0,1.0
2017-04-06,1070495,XL,2.0,-228.0,-234.0,-6.0,8.0,2.0
2017-04-06,1070498,XS,4.0,-377.0,-377.0,0.0,1.0,1.0
2017-04-06,1070535,XS,99.0,-279.0,-279.0,0.0,1.0,1.0
2017-04-06,1070550,S,41.0,157.0,148.0,-9.0,7.0,-2.0
2017-04-06,1070643,L,33.0,-86.0,-87.0,-1.0,2.0,1.0
2017-04-06,1070698,M,10.0,-518.0,-519.0,-1.0,2.0,1.0
2017-04-06,1070775,XXL,13.0,-177.0,-178.0,-1.0,2.0,1.0
2017-04-06,1070867,S,21.0,-91.0,-91.0,0.0,1.0,1.0
2017-04-06,1070870,M,76.0,-245.0,-251.0,-6.0,7.0,1.0
2017-04-06,1070870,XS,76.0,-315.0,-317.0,-2.0,1.0,-1.0
2017-04-06,1070882,L,10.0,87.0,84.0,-3.0,2.0,-1.0
2017-04-06,1070891,M,13.0,-142.0,-141.0,1.0,0.0,1.0
2017-04-06,1071040,L,10.0,-128.0,-129.0,-1.0,2.0,1.0
2017-04-06,1071115,M,13.0,-296.0,-300.0,-4.0,3.0,-1.0
2017-04-06,1071134,M,13.0,-510.0,-516.0,-6.0,8.0,2.0
2017-04-06,1071232,XL,75.0,-116.0,-123.0,-7.0,8.0,1.0
2017-04-06,1071242,L,34.0,-270.0,-269.0,1.0,4.0,5.0
2017-04-06,1071304,M,10.0,-586.0,-588.0,-2.0,1.0,-1.0
2017-04-06,1071305,XL,4.0,-120.0,-125.0,-5.0,3.0,-2.0
2017-04-06,1071339,S,16.0,-69.0,-69.0,0.0,1.0,1.0
2017-04-06,1071395,S,10.0,-311.0,-309.0,2.0,1.0,3.0
2017-04-06,1071410,L,76.0,-404.0,-404.0,0.0,2.0,2.0
2017-04-06,1071410,M,76.0,-657.0,-664.0,-7.0,8.0,1.0
2017-04-06,1071562,M,10.0,-218.0,-222.0,-4.0,5.0,1.0
2017-04-06,1071570,S,52.0,-170.0,-170.0,0.0,1.0,1.0
2017-04-06,1072212,L,34.0,-91.0,-92.0,-1.0,2.0,1.0
2017-04-06,1072214,XL,10.0,-192.0,-194.0,-2.0,1.0,-1.0
2017-04-06,1072527,M,2.0,-180.0,-180.0,0.0,1.0,1.0
2017-04-06,1072819,M,52.0,-308.0,-308.0,0.0,1.0,1.0
2017-04-06,1072865,L,52.0,-94.0,-94.0,0.0,1.0,1.0
2017-04-07,1070056,L,41.0,48.0,48.0,0.0,1.0,1.0
2017-04-07,1070088,L,10.0,-76.0,-76.0,0.0,1.0,1.0
2017-04-07,1070204,XL,10.0,-221.0,-224.0,-3.0,2.0,-1.0
2017-04-07,1070206,M,34.0,-326.0,-328.0,-2.0,3.0,1.0
2017-04-07,1070209,S,52.0,-122.0,-123.0,-1.0,2.0,1.0
2017-04-07,1070211,S,10.0,173.0,174.0,1.0,0.0,1.0
2017-04-07,1070218,M,13.0,-270.0,-273.0,-3.0,4.0,1.0
2017-04-07,1070234,XL,10.0,-219.0,-221.0,-2.0,3.0,1.0
2017-04-07,1070299,M,1.0,263.0,259.0,-4.0,5.0,1.0
2017-04-07,1070313,L,10.0,-349.0,-357.0,-8.0,7.0,-1.0
2017-04-07,1070313,S,10.0,-684.0,-692.0,-8.0,7.0,-1.0
2017-04-07,1070313,XS,10.0,-465.0,-470.0,-5.0,4.0,-1.0
2017-04-07,1070497,L,4.0,-297.0,-299.0,-2.0,3.0,1.0
2017-04-07,1070497,S,4.0,-479.0,-483.0,-4.0,5.0,1.0
2017-04-07,1070507,XL,15.0,-147.0,-154.0,-7.0,6.0,-1.0
2017-04-07,1070514,M,99.0,-402.0,-403.0,-1.0,2.0,1.0
2017-04-07,1070514,S,99.0,-226.0,-226.0,0.0,1.0,1.0
2017-04-07,1070518,XL,10.0,-43.0,-43.0,0.0,1.0,1.0
2017-04-07,1070528,M,4.0,-538.0,-539.0,-1.0,2.0,1.0
2017-04-07,1070535,M,99.0,-426.0,-438.0,-12.0,11.0,-1.0
2017-04-07,1070541,M,10.0,285.0,283.0,-2.0,3.0,1.0
2017-04-07,1070779,M,10.0,-41.0,-42.0,-1.0,2.0,1.0
2017-04-07,1070779,S,10.0,-33.0,-33.0,0.0,1.0,1.0
2017-04-07,1070854,XL,10.0,-66.0,-66.0,0.0,1.0,1.0
2017-04-07,1070862,M,83.0,-327.0,-329.0,-2.0,3.0,1.0
2017-04-07,1070867,M,21.0,-133.0,-133.0,0.0,1.0,1.0
2017-04-07,1070873,S,10.0,-530.0,-532.0,-2.0,3.0,1.0
2017-04-07,1070886,L,50.0,-238.0,-240.0,-2.0,4.0,2.0
2017-04-07,1070886,S,50.0,-122.0,-124.0,-2.0,3.0,1.0
2017-04-07,1070888,XS,10.0,-37.0,-37.0,0.0,1.0,1.0
2017-04-07,1070891,L,13.0,-106.0,-105.0,1.0,0.0,1.0
2017-04-07,1071003,M,2.0,-303.0,-306.0,-3.0,4.0,1.0
2017-04-07,1071003,S,2.0,-400.0,-401.0,-1.0,2.0,1.0
2017-04-07,1071018,M,10.0,-109.0,-110.0,-1.0,2.0,1.0
2017-04-07,1071021,M,54.0,-90.0,-90.0,0.0,1.0,1.0
2017-04-07,1071021,XL,54.0,-28.0,-28.0,0.0,1.0,1.0
2017-04-07,1071038,M,54.0,-313.0,-314.0,-1.0,2.0,1.0
2017-04-07,1071039,XXL,13.0,-143.0,-143.0,0.0,1.0,1.0
2017-04-07,1071040,L,10.0,-129.0,-132.0,-3.0,4.0,1.0
2017-04-07,1071040,M,10.0,-171.0,-175.0,-4.0,5.0,1.0
2017-04-07,1071040,XL,10.0,-117.0,-119.0,-2.0,3.0,1.0
2017-04-07,1071040,XXL,10.0,-74.0,-74.0,0.0,1.0,1.0
2017-04-07,1071041,M,99.0,-262.0,-267.0,-5.0,6.0,1.0
2017-04-07,1071112,M,10.0,-80.0,-79.0,1.0,0.0,1.0
2017-04-07,1071121,S,54.0,-179.0,-181.0,-2.0,1.0,-1.0
2017-04-07,1071130,M,10.0,-852.0,-865.0,-13.0,12.0,-1.0
2017-04-07,1071130,XL,10.0,-450.0,-454.0,-4.0,5.0,1.0
2017-04-07,1071134,L,13.0,-320.0,-320.0,0.0,1.0,1.0
2017-04-07,1071134,M,13.0,-516.0,-504.0,12.0,1.0,13.0
2017-04-07,1071134,S,13.0,-338.0,-347.0,-9.0,7.0,-2.0
2017-04-07,1071136,XXL,52.0,-192.0,-193.0,-1.0,0.0,-1.0
2017-04-07,1071162,L,2.0,-221.0,-223.0,-2.0,3.0,1.0
2017-04-07,1071162,S,2.0,-187.0,-189.0,-2.0,3.0,1.0
2017-04-07,1071237,XXL,10.0,-166.0,-164.0,2.0,-1.0,1.0
2017-04-07,1071244,XXL,10.0,-72.0,-82.0,-10.0,11.0,1.0
2017-04-07,1071246,M,51.0,-346.0,-347.0,-1.0,3.0,2.0
2017-04-07,1071278,XS,14.0,-142.0,-262.0,-120.0,121.0,1.0
2017-04-07,1071312,S,41.0,-316.0,-326.0,-10.0,11.0,1.0
2017-04-07,1071314,S,10.0,-178.0,-185.0,-7.0,8.0,1.0
2017-04-07,1071316,S,52.0,-75.0,-77.0,-2.0,3.0,1.0
2017-04-07,1071320,M,14.0,77.0,77.0,0.0,1.0,1.0
2017-04-07,1071333,M,2.0,-184.0,-185.0,-1.0,2.0,1.0
2017-04-07,1071395,L,10.0,-320.0,-321.0,-1.0,8.0,7.0
2017-04-07,1071413,XS,10.0,-52.0,-53.0,-1.0,2.0,1.0
2017-04-07,1071576,M,13.0,-413.0,-416.0,-3.0,4.0,1.0
2017-04-07,1071576,S,13.0,-262.0,-265.0,-3.0,5.0,2.0
2017-04-07,1071577,XL,16.0,-93.0,-96.0,-3.0,4.0,1.0
2017-04-07,1071748,L,33.0,-113.0,-116.0,-3.0,4.0,1.0
2017-04-07,1071814,S,83.0,-107.0,-114.0,-7.0,8.0,1.0
2017-04-07,1071815,S,21.0,-189.0,-193.0,-4.0,5.0,1.0
2017-04-07,1071816,S,52.0,-173.0,-175.0,-2.0,3.0,1.0
2017-04-07,1071817,S,13.0,-254.0,-255.0,-1.0,2.0,1.0
2017-04-07,1071963,XL,54.0,-32.0,-37.0,-5.0,4.0,-1.0
2017-04-07,1071964,M,32.0,-16.0,-19.0,-3.0,2.0,-1.0
2017-04-07,1071964,XL,32.0,-29.0,-34.0,-5.0,4.0,-1.0
2017-04-07,1072033,L,100.0,-179.0,-183.0,-4.0,3.0,-1.0
2017-04-07,1072033,M,100.0,-202.0,-217.0,-15.0,4.0,-11.0
2017-04-07,1072212,M,34.0,-164.0,-165.0,-1.0,2.0,1.0
2017-04-07,1072416,M,10.0,-320.0,-319.0,1.0,0.0,1.0
2017-04-07,1072418,S,10.0,-125.0,-125.0,0.0,1.0,1.0
2017-04-07,1072524,L,34.0,-125.0,-126.0,-1.0,2.0,1.0
2017-04-07,1072524,S,34.0,-71.0,-73.0,-2.0,3.0,1.0
2017-04-07,1072579,S,15.0,-243.0,-242.0,1.0,0.0,1.0
2017-04-07,1072580,S,10.0,-202.0,-201.0,1.0,1.0,2.0
2017-04-07,1072590,M,10.0,-85.0,-86.0,-1.0,2.0,1.0
2017-04-07,1072599,M,52.0,-243.0,-245.0,-2.0,3.0,1.0
2017-04-07,1072599,S,52.0,-168.0,-171.0,-3.0,4.0,1.0
2017-04-07,1072602,M,52.0,-117.0,-118.0,-1.0,2.0,1.0
2017-04-07,1072602,S,52.0,-81.0,-81.0,0.0,1.0,1.0
2017-04-07,1072603,S,15.0,-235.0,-235.0,0.0,1.0,1.0
2017-04-07,1072606,S,10.0,-89.0,-88.0,1.0,0.0,1.0
2017-04-07,1072629,L,13.0,-59.0,-60.0,-1.0,2.0,1.0
2017-04-07,1072643,L,18.0,-88.0,-92.0,-4.0,5.0,1.0
2017-04-07,1072659,L,29.0,-100.0,-106.0,-6.0,7.0,1.0
2017-04-07,1072662,M,10.0,-295.0,-295.0,0.0,1.0,1.0
2017-04-07,1072723,L,50.0,-71.0,-73.0,-2.0,3.0,1.0
2017-04-07,1072818,L,18.0,-299.0,-303.0,-4.0,3.0,-1.0
2017-04-07,1072818,S,18.0,-633.0,-635.0,-2.0,3.0,1.0
2017-04-07,1072819,S,52.0,-172.0,-174.0,-2.0,3.0,1.0
2017-04-07,1072864,M,10.0,-256.0,-263.0,-7.0,8.0,1.0
2017-04-07,1072865,XXL,52.0,-90.0,-90.0,0.0,1.0,1.0
2017-04-07,1072909,M,10.0,-223.0,-225.0,-2.0,1.0,-1.0
2017-04-07,1072915,XS,10.0,-148.0,-151.0,-3.0,4.0,1.0
2017-04-07,1072929,M,34.0,-51.0,-55.0,-4.0,5.0,1.0
2017-04-07,1072930,XL,54.0,-38.0,-42.0,-4.0,3.0,-1.0
2017-04-07,1072930,XXL,54.0,-30.0,-34.0,-4.0,3.0,-1.0
2017-04-08,1070053,L,13.0,-213.0,-213.0,0.0,1.0,1.0
2017-04-08,1070066,M,75.0,159.0,147.0,-12.0,13.0,1.0
2017-04-08,1070070,L,13.0,-323.0,-324.0,-1.0,2.0,1.0
2017-04-08,1070214,XXL,10.0,25.0,24.0,-1.0,2.0,1.0
2017-04-08,1070243,XL,10.0,-69.0,-69.0,0.0,1.0,1.0
2017-04-08,1070489,M,14.0,-135.0,-142.0,-7.0,8.0,1.0
2017-04-08,1070511,M,76.0,-394.0,-397.0,-3.0,4.0,1.0
2017-04-08,1070519,S,10.0,-107.0,-110.0,-3.0,4.0,1.0
2017-04-08,1070537,XL,83.0,-130.0,-134.0,-4.0,5.0,1.0
2017-04-08,1070541,M,10.0,283.0,279.0,-4.0,6.0,2.0
2017-04-08,1070541,S,10.0,216.0,215.0,-1.0,2.0,1.0
2017-04-08,1070562,XXL,51.0,-118.0,-126.0,-8.0,9.0,1.0
2017-04-08,1070647,XXL,50.0,-132.0,-133.0,-1.0,2.0,1.0
2017-04-08,1070659,L,33.0,-206.0,-213.0,-7.0,8.0,1.0
2017-04-08,1070775,S,13.0,-149.0,-155.0,-6.0,7.0,1.0
2017-04-08,1070856,S,10.0,-148.0,-155.0,-7.0,10.0,3.0
2017-04-08,1070860,S,10.0,-44.0,-44.0,0.0,1.0,1.0
2017-04-08,1070873,L,10.0,-244.0,-248.0,-4.0,5.0,1.0
2017-04-08,1070873,M,10.0,-445.0,-451.0,-6.0,7.0,1.0
2017-04-08,1070886,XXL,50.0,-139.0,-140.0,-1.0,2.0,1.0
2017-04-08,1070890,XL,15.0,-118.0,-120.0,-2.0,3.0,1.0
2017-04-08,1070898,S,13.0,-87.0,-88.0,-1.0,2.0,1.0
2017-04-08,1071025,XXL,59.0,-161.0,-165.0,-4.0,5.0,1.0
2017-04-08,1071038,L,54.0,-269.0,-269.0,0.0,1.0,1.0
2017-04-08,1071136,S,52.0,-310.0,-306.0,4.0,2.0,6.0
2017-04-08,1071278,XL,14.0,-146.0,-153.0,-7.0,8.0,1.0
2017-04-08,1071304,M,10.0,-590.0,-588.0,2.0,0.0,2.0
2017-04-08,1071314,L,10.0,-203.0,-207.0,-4.0,5.0,1.0
2017-04-08,1071314,XL,10.0,-161.0,-162.0,-1.0,2.0,1.0
2017-04-08,1071319,M,13.0,170.0,167.0,-3.0,4.0,1.0
2017-04-08,1071340,L,10.0,-81.0,-86.0,-5.0,6.0,1.0
2017-04-08,1071395,S,10.0,-314.0,-319.0,-5.0,2.0,-3.0
2017-04-08,1071576,M,13.0,-416.0,-415.0,1.0,1.0,2.0
2017-04-08,1071576,XL,13.0,-195.0,-196.0,-1.0,2.0,1.0
2017-04-08,1071577,S,16.0,-102.0,-102.0,0.0,1.0,1.0
2017-04-08,1072204,S,52.0,46.0,45.0,-1.0,2.0,1.0
2017-04-08,1072204,XL,52.0,50.0,47.0,-3.0,4.0,1.0
2017-04-08,1072457,L,34.0,-148.0,-151.0,-3.0,4.0,1.0
2017-04-08,1072459,L,15.0,-240.0,-258.0,-18.0,16.0,-2.0
2017-04-08,1072463,XXL,34.0,-95.0,-104.0,-9.0,10.0,1.0
2017-04-08,1072520,S,10.0,-136.0,-138.0,-2.0,3.0,1.0
2017-04-08,1072598,M,14.0,-133.0,-135.0,-2.0,3.0,1.0
2017-04-08,1072660,XL,10.0,-14.0,-12.0,2.0,-1.0,1.0
2017-04-08,1072663,S,36.0,-106.0,-109.0,-3.0,4.0,1.0
2017-04-08,1072864,XXL,10.0,-192.0,-189.0,3.0,1.0,4.0
2017-04-08,1072911,M,10.0,-167.0,-171.0,-4.0,5.0,1.0
2017-04-08,1072947,M,14.0,-138.0,-139.0,-1.0,2.0,1.0
2017-04-08,1073121,L,10.0,65.0,62.0,-3.0,4.0,1.0
2017-04-09,1070053,S,13.0,-139.0,-141.0,-2.0,3.0,1.0
2017-04-09,1070066,M,75.0,147.0,143.0,-4.0,3.0,-1.0
2017-04-09,1070077,XL,52.0,-201.0,-202.0,-1.0,-1.0,-2.0
2017-04-09,1070077,XXL,52.0,-141.0,-141.0,0.0,2.0,2.0
2017-04-09,1070079,XXL,51.0,141.0,139.0,-2.0,1.0,-1.0
2017-04-09,1070090,M,2.0,-670.0,-674.0,-4.0,3.0,-1.0
2017-04-09,1070092,XL,10.0,93.0,93.0,0.0,1.0,1.0
2017-04-09,1070442,M,14.0,-63.0,-65.0,-2.0,3.0,1.0
2017-04-09,1070514,M,99.0,-403.0,-405.0,-2.0,1.0,-1.0
2017-04-09,1070520,XS,10.0,-163.0,-166.0,-3.0,2.0,-1.0
2017-04-09,1070627,XL,52.0,-248.0,-248.0,0.0,1.0,1.0
2017-04-09,1070663,L,54.0,-327.0,-326.0,1.0,1.0,2.0
2017-04-09,1070663,XXL,54.0,-198.0,-201.0,-3.0,1.0,-2.0
2017-04-09,1070698,M,10.0,-526.0,-528.0,-2.0,1.0,-1.0
2017-04-09,1070699,XS,17.0,-111.0,-113.0,-2.0,1.0,-1.0
2017-04-09,1070726,L,54.0,-117.0,-123.0,-6.0,5.0,-1.0
2017-04-09,1070883,XL,10.0,-114.0,-117.0,-3.0,2.0,-1.0
